## Average spectral response curve (electrons/photon - microns) for WISE4 array
#           Wave  Spectral_Response
  2.53394907e+01     1.42100006e-01
  2.53498209e+01     1.41100004e-01
  2.53601492e+01     1.39100000e-01
  2.53704794e+01     1.37099996e-01
  2.53808097e+01     1.35100007e-01
  2.53911399e+01     1.33100003e-01
  2.54014702e+01     1.31099999e-01
  2.54118004e+01     1.29099995e-01
  2.54221306e+01     1.28099993e-01
  2.54324609e+01     1.27100006e-01
  2.54427891e+01     1.26100004e-01
  2.54531194e+01     1.26100004e-01
  2.54634496e+01     1.26100004e-01
  2.54737798e+01     1.25100002e-01
  2.54841101e+01     1.25100002e-01
  2.54944403e+01     1.25100002e-01
  2.55047706e+01     1.24100000e-01
  2.55151008e+01     1.23099998e-01
  2.55254291e+01     1.23099998e-01
  2.55357593e+01     1.22100003e-01
  2.55460895e+01     1.20099999e-01
  2.55564198e+01     1.19099997e-01
  2.55667500e+01     1.18100002e-01
  2.55770802e+01     1.17100000e-01
  2.55874105e+01     1.17100000e-01
  2.55977407e+01     1.16099998e-01
  2.56080709e+01     1.16099998e-01
  2.56183992e+01     1.16099998e-01
  2.56287294e+01     1.16099998e-01
  2.56390597e+01     1.16099998e-01
  2.56493899e+01     1.15099996e-01
  2.56597202e+01     1.15099996e-01
  2.56700504e+01     1.14100002e-01
  2.56803806e+01     1.13100000e-01
  2.56907109e+01     1.12099998e-01
  2.57010391e+01     1.10100001e-01
  2.57113694e+01     1.09099999e-01
  2.57216996e+01     1.08099997e-01
  2.57320298e+01     1.07100002e-01
  2.57423601e+01     1.06100000e-01
  2.57526903e+01     1.05099998e-01
  2.57630206e+01     1.05099998e-01
  2.57733508e+01     1.04099996e-01
  2.57836791e+01     1.03100002e-01
  2.57940093e+01     1.03100002e-01
  2.58043395e+01     1.02100000e-01
  2.58146698e+01     1.01099998e-01
  2.58250000e+01     1.00000001e-01
  2.58353302e+01     9.89200026e-02
  2.58456605e+01     9.73199978e-02
  2.58559907e+01     9.56299976e-02
  2.58663209e+01     9.39299986e-02
  2.58766492e+01     9.21399966e-02
  2.58869794e+01     9.03500021e-02
  2.58973097e+01     8.85500014e-02
  2.59076399e+01     8.70599970e-02
  2.59179702e+01     8.57700035e-02
  2.59283004e+01     8.44800025e-02
  2.59386306e+01     8.34800005e-02
  2.59489609e+01     8.26800019e-02
  2.59592891e+01     8.18800032e-02
  2.59696194e+01     8.11700001e-02
  2.59799496e+01     8.05599988e-02
  2.59902798e+01     7.99499974e-02
  2.60006101e+01     7.93400034e-02
  2.60109403e+01     7.88400024e-02
  2.60212706e+01     7.82399997e-02
  2.60316008e+01     7.77399987e-02
  2.60419291e+01     7.72499964e-02
  2.60522593e+01     7.68600032e-02
  2.60625895e+01     7.64700025e-02
  2.60729198e+01     7.62799978e-02
  2.60832500e+01     7.60900006e-02
  2.60935802e+01     7.59999976e-02
  2.61039105e+01     7.60999992e-02
  2.61142407e+01     7.62000009e-02
  2.61245709e+01     7.62000009e-02
  2.61348992e+01     7.62000009e-02
  2.61452294e+01     7.62000009e-02
  2.61555597e+01     7.60999992e-02
  2.61658899e+01     7.55999982e-02
  2.61762202e+01     7.51900002e-02
  2.61865504e+01     7.45899975e-02
  2.61968806e+01     7.37899989e-02
  2.62072109e+01     7.29800016e-02
  2.62175391e+01     7.21800029e-02
  2.62278694e+01     7.13799968e-02
  2.62381996e+01     7.05699995e-02
  2.62485298e+01     6.98700026e-02
  2.62588601e+01     6.92699999e-02
  2.62691903e+01     6.86699972e-02
  2.62795206e+01     6.80700019e-02
  2.62898508e+01     6.74699992e-02
  2.63001791e+01     6.66799992e-02
  2.63105093e+01     6.59800023e-02
  2.63208395e+01     6.48899972e-02
  2.63311698e+01     6.36000037e-02
  2.63415000e+01     6.23999983e-02
  2.63518302e+01     6.09100014e-02
  2.63621605e+01     5.92200011e-02
  2.63724907e+01     5.76299988e-02
  2.63828209e+01     5.60400002e-02
  2.63931492e+01     5.46500012e-02
  2.64034794e+01     5.32599986e-02
  2.64138097e+01     5.20600006e-02
  2.64241399e+01     5.12700006e-02
  2.64344702e+01     5.05700000e-02
  2.64448004e+01     4.98800017e-02
  2.64551306e+01     4.93800007e-02
  2.64654609e+01     4.88799997e-02
  2.64757891e+01     4.83900011e-02
  2.64861194e+01     4.75899987e-02
  2.64964496e+01     4.65999991e-02
  2.65067798e+01     4.57100011e-02
  2.65171101e+01     4.44200002e-02
  2.65274403e+01     4.29399982e-02
  2.65377706e+01     4.13599983e-02
  2.65481008e+01     3.97699997e-02
  2.65584291e+01     3.80799994e-02
  2.65687593e+01     3.64000015e-02
  2.65790895e+01     3.48099992e-02
  2.65894198e+01     3.36100012e-02
  2.65997500e+01     3.23100016e-02
  2.66100802e+01     3.12099997e-02
  2.66204105e+01     3.07299998e-02
  2.66307407e+01     3.02399993e-02
  2.66410709e+01     2.97599994e-02
  2.66513992e+01     2.97800004e-02
  2.66617294e+01     2.98100002e-02
  2.66720597e+01     2.99299993e-02
  2.66823899e+01     3.01500000e-02
  2.66927202e+01     3.04600000e-02
  2.67030504e+01     3.08800004e-02
  2.67133806e+01     3.11900005e-02
  2.67237109e+01     3.16799991e-02
  2.67340391e+01     3.20799984e-02
  2.67443694e+01     3.25700007e-02
  2.67546996e+01     3.30500007e-02
  2.67650298e+01     3.35300006e-02
  2.67753601e+01     3.40199992e-02
  2.67856903e+01     3.43099982e-02
  2.67960206e+01     3.46999988e-02
  2.68063508e+01     3.50000001e-02
  2.68166791e+01     3.51000018e-02
  2.68270093e+01     3.51900011e-02
  2.68373395e+01     3.51999998e-02
  2.68476698e+01     3.51000018e-02
  2.68580000e+01     3.48099992e-02
  2.68683302e+01     3.44199985e-02
  2.68786605e+01     3.40400003e-02
  2.68889907e+01     3.34500000e-02
  2.68993209e+01     3.28699984e-02
  2.69096492e+01     3.22900005e-02
  2.69199794e+01     3.16199996e-02
  2.69303097e+01     3.09400000e-02
  2.69406399e+01     3.02700009e-02
  2.69509702e+01     2.96999998e-02
  2.69613004e+01     2.91300006e-02
  2.69716306e+01     2.85700001e-02
  2.69819609e+01     2.80099995e-02
  2.69922891e+01     2.74599995e-02
  2.70026194e+01     2.69900002e-02
  2.70129496e+01     2.64199991e-02
  2.70232798e+01     2.58499999e-02
  2.70336101e+01     2.52700001e-02
  2.70439403e+01     2.46099997e-02
  2.70542706e+01     2.38300003e-02
  2.70646008e+01     2.30299998e-02
  2.70749291e+01     2.22500004e-02
  2.70852593e+01     2.14499999e-02
  2.70955895e+01     2.07300000e-02
  2.71059198e+01     2.00100001e-02
  2.71162500e+01     1.93799995e-02
  2.71265802e+01     1.90399997e-02
  2.71369105e+01     1.87800005e-02
  2.71472407e+01     1.84400007e-02
  2.71575709e+01     1.86000001e-02
  2.71678992e+01     1.86800007e-02
  2.71782294e+01     1.88500006e-02
  2.71885597e+01     1.90500002e-02
  2.71988899e+01     1.92600004e-02
  2.72092202e+01     1.94700006e-02
  2.72195504e+01     1.95799991e-02
  2.72298806e+01     1.96800008e-02
  2.72402109e+01     1.96899995e-02
  2.72505391e+01     1.97000001e-02
  2.72608694e+01     1.97000001e-02
  2.72711996e+01     1.96100008e-02
  2.72815298e+01     1.95099991e-02
  2.72918601e+01     1.95199996e-02
  2.73021903e+01     1.95199996e-02
  2.73125206e+01     1.95199996e-02
  2.73228508e+01     1.95300002e-02
  2.73331791e+01     1.95499994e-02
  2.73435093e+01     1.95700005e-02
  2.73538395e+01     1.95799991e-02
  2.73641698e+01     1.93099994e-02
  2.73745000e+01     1.90500002e-02
  2.73848302e+01     1.87800005e-02
  2.73951605e+01     1.83400009e-02
  2.74054907e+01     1.76899992e-02
  2.74158209e+01     1.70399994e-02
  2.74261492e+01     1.64000001e-02
  2.74364794e+01     1.57399997e-02
  2.74468097e+01     1.49900001e-02
  2.74571399e+01     1.43200001e-02
  2.74674702e+01     1.35599999e-02
  2.74778004e+01     1.29500004e-02
  2.74881306e+01     1.22699998e-02
  2.74984609e+01     1.15999999e-02
  2.75087891e+01     1.09200003e-02
  2.75191194e+01     1.02500003e-02
  2.75294496e+01     9.56999976e-03
  2.75397798e+01     8.92200042e-03
  2.75501101e+01     8.27500038e-03
  2.75604403e+01     7.61000020e-03
  2.75707706e+01     7.11899996e-03
  2.75811008e+01     7.04600010e-03
  2.75914291e+01     6.89300010e-03
  2.76017593e+01     6.62600016e-03
  2.76120895e+01     2.39700004e-02
  2.76224198e+01     2.66800001e-02
  2.76327500e+01     2.66200006e-02
  2.76430802e+01     2.69000009e-02
  2.76534105e+01     2.60099992e-02
  2.76637407e+01     2.51199994e-02
  2.76740709e+01     2.43200008e-02
  2.76843992e+01     2.35200003e-02
  2.76947294e+01     2.27199998e-02
  2.77050597e+01     2.19400004e-02
  2.77153899e+01     2.10500006e-02
  2.77257202e+01     2.01200005e-02
  2.77360504e+01     1.92300007e-02
  2.77463806e+01     1.83799993e-02
  2.77567109e+01     1.75599996e-02
  2.77670391e+01     1.67999994e-02
  2.77773694e+01     1.60600003e-02
  2.77876996e+01     1.53500000e-02
  2.77980298e+01     1.46899996e-02
  2.78083601e+01     1.40500003e-02
  2.78186903e+01     1.34399999e-02
  2.78290206e+01     1.28600001e-02
  2.78393508e+01     1.22800004e-02
  2.78496791e+01     1.17300004e-02
  2.78600093e+01     1.12100001e-02
  2.78703395e+01     1.07000005e-02
  2.78806698e+01     1.02000004e-02
  2.78910000e+01     9.59699973e-03
  2.79013302e+01     8.90200026e-03
  2.79116605e+01     8.21200013e-03
  2.79219907e+01     7.19700009e-03
  2.79323209e+01     4.39900020e-03
  2.79426492e+01     4.71400004e-03
  2.79529794e+01     5.07600000e-03
  2.79633097e+01     5.50300023e-03
  2.79736399e+01     5.81600005e-03
  2.79839702e+01     6.13400014e-03
  2.79943004e+01     6.45599980e-03
  2.80046306e+01     6.67600008e-03
  2.80149609e+01     6.79099979e-03
  2.80252891e+01     6.88399980e-03
  2.80356194e+01     6.98299985e-03
  2.80459496e+01     6.94900006e-03
  2.80562798e+01     6.91899983e-03
  2.80666101e+01     6.88399980e-03
  2.80769403e+01     6.81499997e-03
  2.80872706e+01     6.72599999e-03
  2.80976008e+01     6.64799986e-03
  2.81079291e+01     6.57500001e-03
  2.81182593e+01     6.43499987e-03
  2.81285895e+01     6.26099994e-03
  2.81389198e+01     6.10599993e-03
  2.81492500e+01     5.89400018e-03
  2.81595802e+01     5.47599979e-03
  2.81699105e+01     5.06100012e-03
  2.81802407e+01     4.67099994e-03
  2.81905709e+01     4.11000010e-03
  2.82008992e+01     3.49500007e-03
  2.82112294e+01     2.93800002e-03
  2.82215597e+01     2.39400007e-03
  2.82318899e+01     1.42800005e-03
  2.82422202e+01     8.48700001e-04
  2.82525504e+01     5.14300016e-04
  2.82628806e+01     3.97700001e-04
  2.82732109e+01     6.26300025e-05
  2.82835391e+01     1.04200000e-04
  2.82938694e+01     8.77999992e-05
  2.83041996e+01     7.37800001e-05
  2.83145298e+01     6.23300002e-05
  2.83248601e+01     5.23499984e-05
  2.83351903e+01     4.41900011e-05
  2.83455206e+01     3.73199982e-05
  2.83558508e+01     3.13199998e-05
  2.83661791e+01     2.63300008e-05
  2.83765093e+01     2.21400005e-05
  2.83868395e+01     1.86100006e-05
  2.83971698e+01     1.56200003e-05
  2.84075000e+01     1.31500001e-05
  2.84178302e+01     1.10499996e-05
  2.84281605e+01     9.27800011e-06
  2.84384907e+01     7.79499987e-06
  2.84488209e+01     7.07700019e-06
  2.84591492e+01     6.62499997e-06
  2.84694794e+01     6.19200000e-06
  2.84798097e+01     5.79600010e-06
  2.84901399e+01     5.40100018e-06
  2.85004702e+01     5.06000015e-06
  2.85108004e+01     4.73699993e-06
  2.85211306e+01     4.43199997e-06
  2.85314609e+01     4.14599981e-06
  2.85417891e+01     3.87799992e-06
  2.85521194e+01     3.62800006e-06
  2.85624496e+01     3.37799997e-06
  2.85727798e+01     3.15900002e-06
  2.85831101e+01     2.95299992e-06
  2.85934403e+01     2.76300011e-06
  2.86037706e+01     2.57700003e-06
  2.86141008e+01     2.40400004e-06
  2.86244291e+01     2.24900009e-06
  2.86347593e+01     4.77399999e-06
  2.86450895e+01     7.18499996e-06
  2.86554198e+01     1.73000008e-05
  2.86657500e+01     8.75499973e-05
  2.86760802e+01     8.03000003e-04
  2.86864105e+01     1.06899999e-03
  2.86967407e+01     1.40099996e-03
  2.87070709e+01     1.79899996e-03
  2.87173992e+01     2.10499996e-03
  2.87277294e+01     2.18500011e-03
  2.87380597e+01     2.24300008e-03
  2.87483899e+01     2.32299999e-03
  2.87587202e+01     2.34699994e-03
  2.87690504e+01     2.35199998e-03
  2.87793806e+01     2.35900003e-03
  2.87897109e+01     2.36900011e-03
  2.88000391e+01     2.35500000e-03
  2.88103694e+01     2.35199998e-03
  2.88206996e+01     2.35099997e-03
  2.88310298e+01     2.31399992e-03
  2.88413601e+01     2.12899991e-03
  2.88516903e+01     1.97000010e-03
  2.88620206e+01     1.81599997e-03
  2.88723508e+01     1.51800003e-03
  2.88826791e+01     1.11299998e-03
  2.88930093e+01     8.09099991e-04
  2.89033395e+01     5.91700024e-04
  2.89136698e+01     1.31099994e-04
  2.89240000e+01     3.65999986e-05
  2.89756492e+01     8.79700019e-06
  2.90273004e+01     1.06400003e-05
  2.90789496e+01     1.14799996e-05
  2.91306008e+01     1.24199996e-05
  2.91822500e+01     1.35099999e-05
  2.92338992e+01     1.41700002e-05
  2.92855504e+01     1.39000003e-05
  2.93371996e+01     1.37799998e-05
  2.93888508e+01     1.37099996e-05
  2.94405000e+01     1.26599998e-05
  2.94921492e+01     1.08900003e-05
